Date,Record Number,Record Type,Description,Project Name,Status,Short Notes
4/23/2019,BCP2018-120549A,Building - Amendment,"ADD (1) DOOR TO PERMIT, SIZE FOR SIZE WITH NEW IMPACT DOOR (FL#17347.13)",GUSS,Completed,undefined
4/23/2019,BCP2018-120397A,Building - Amendment,REVISED PLACEMENT OF THE SOLAR PANELS,JOAN M CUNNINGHAM,Completed,undefined
4/23/2019,BCP2019-010643A,Building - Amendment,"EXIT DOOR RE KEY, EXIT SIGN, DRYWAL HEADER.",COUNTRYSIDE MALL DENTAL,Completed,undefined
4/23/2019,BCP2019-020495A,Building - Amendment,PROVIDING A CONDENSATE PUMP TO PUMP TO THE FLOOR DRAIN IN THE EXISTING MECHANICAL ROOM. ALSO PROVIDING THRESHOLD INSPECTION PLAN DUE TO CORE DRILLING OF CONCRETE FLOOR AND ROOF SLABS FOR PREVIOUSLY APPROVED SMALL SPLIT SYSTEM HVAC UNIT,ICS SUITE 400,Completed,undefined
4/23/2019,FIR2019-03006A,Building - Amendment,AS-BUILTS OF TIE IN AND FIRE MAIN RELOCATE,FIRST WATCH,Completed,undefined
4/22/2019,SWO2019-04029,Building/Enforcement/Stop Work Order/SWO,3X FEE*** INSTALLED FRONT DOOR AND SLIDING BACK GLASS DOORS WITHOUT A PERMIT,,Complied,undefined
4/22/2019,SWO2019-04028,Building/Enforcement/Stop Work Order/SWO,** 3X FEES ** NEW GATE/SECTION/POSTS OF FENCE INSTALLED WITHOUT PERMIT,,Complied,undefined
4/22/2019,BCP2019-040856,Building - Over the Counter Permit,"Online Permit - A/C Change Out - HVAC Equal Change Out 16 Seer 1.5 Ton Heat PumpOutdoor: EL15XP1-018Indoor: CBA27UHE-018Heat Strip: 4 K.W.AHRI: 202564839 (Air Handler,Condenser)",919 Earlham Dr,Completed,A/C Change Out
4/22/2019,BCP2019-040772,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - 40 GAL ELEC WATER HEATER REPLACEMENT,JOHNSON,Completed,Water Heater Change Out
4/22/2019,BCP2019-040768,Building - Over the Counter Permit,"Online Permit - A/C Change Out - INSTALL 2 TON 14 SEER AMERICAN STANDARD HEAT PUMPEMERGENCY PAN AND SWITCH, HURRICANE PAD AND ANCHORS, THERMOSTAT (Air Handler,Condenser)",David Kline,Completed,A/C Change Out
4/22/2019,BCP2019-040766,Building - Over the Counter Permit,INSTALL 3.5 TON AIR HANDLER AND CONDENSER IN THE ATTIC  SPLIT SYSTEM 5 KW,1ST CHOICE INVENTORY LLC,Completed,A/C Change Out
4/22/2019,BCP2019-040763,Building - Over the Counter Permit,CO SHOWER PAN ONLY. LIKE FOR LIKE. NO CHANGE IN DRAIN LOCATION,"IJEWERE, FRANCIS",Completed,Replacement
4/22/2019,BCP2019-040756,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - replace water heater,Marshall Water Heater,Completed,Water Heater Change Out
4/22/2019,BCP2019-040751,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Eco - Trane XR16 2 ton heat pump 16 SEER with 5kw A/H - TEM6A0B24Cond- 4TWR6024AHRI#-7562095 (Air Handler,Condenser)",Camassar,Completed,A/C Change Out
4/22/2019,BCP2019-040750,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - install water heater,Bishop Water Heater,Completed,Water Heater Change Out
4/22/2019,BCP2019-040748,Building - Over the Counter Permit,Online Permit - A/C Change Out - Equal change out of 5 ton Straight cool A/C system,FLYNN,Active,A/C Change Out
4/22/2019,BCP2019-040745,Building - Over the Counter Permit,Online Permit - Water Service - Water service line replaced,Water Service Line-Winter,Completed,Water Service
4/22/2019,BCP2019-040741,Building - Over the Counter Permit,"Online Permit - Electrical - Direct replacement of meter combo, update grounding",New Meter,Completed,Electrical
4/22/2019,BCP2019-040740,Building - Over the Counter Permit,Online Permit - Low Voltage - Commercial - Data Cabling Installation,TD Bank Data,Completed,Low Voltage - Commercial
4/22/2019,BCP2019-040738,Building - Over the Counter Permit,"Online Permit - A/C Change Out - E/C/O 3 Ton Straight Cool Split System 14 SEER (Air Handler,Condenser)",Greg Fox,Completed,A/C Change Out
4/22/2019,BCP2019-040737,Building - Over the Counter Permit,"Online Permit - A/C Change Out - E/C/O 3 TON H/P S/SRP1436AJ1RH1T3617STAN7 KW (Air Handler,Condenser)",Patz,Completed,A/C Change Out
4/22/2019,BCP2019-040736,Building - Over the Counter Permit,"Online Permit - A/C Change Out - replace a/c system - equal change out (Air Handler,Condenser)",W304 - Slattery,Completed,A/C Change Out
4/22/2019,BCP2019-040735,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Install Ameristar 3.5 ton horizontal heat pump with 5 kw heatc/u m4hp4042a1000aa/h m4ah4p44b1c00a (Air Handler,Condenser)",Snyder,Completed,A/C Change Out
4/22/2019,BCP2019-040734,Building - Over the Counter Permit,Online Permit - Electrical - replace like for like 100amp panel (Change Panel Box),Elizabeth Carson,Completed,Electrical
4/22/2019,HOU2019-00053,Building/Enforcement/Housing/HOU,SEWAGE COMING OUT OF HOME,,No Violation,undefined
4/22/2019,BCP2019-040779,Building - Construction Permit,Online Permit - R/R 1 SGD size for size,Dancy 33-68284,Completed,"Windows, Doors and Garage Doors"
4/22/2019,BCP2019-040778,Building - Construction Permit,Online Permit - R/R 3 windows size for size impact,Bates 33-68649,Completed,"Windows, Doors and Garage Doors"
4/22/2019,BCP2019-040777,Building - Construction Permit,Online Permit - R/R 10 windows and 1 SGD size for size impact,Shultz 33-66284,Completed,"Windows, Doors and Garage Doors"
4/22/2019,BCP2019-040776,Building - Construction Permit,Online Permit - R/R 1 window size for size impact,Murray 33-67280,Completed,"Windows, Doors and Garage Doors"
4/22/2019,BCP2019-040775,Building - Construction Permit,Online Permit - R/R 10 windows size for size,Branch - 33-65318,Completed,"Windows, Doors and Garage Doors"
4/22/2019,BCP2019-040774,Building - Construction Permit,"ASPHALT OVERLAY AT 1"" AND RE-STRIPE PER EXISTING LAYOUT",LAKE STARCREST,Completed,Parking
4/22/2019,BCP2019-040773,Building - Construction Permit,ADDING ADDITIONAL INTERIOR BATHROOM IN AN EMPTY STORAGE ROOM,TYLER J MILLER,Completed,Replacement
4/22/2019,BCP2019-040771,Building - Construction Permit,INSTALL 9 WINDOWS AND 1 SLIDING GLASS DOOR  FL# 251.4 FL# 239.9 FL#243.12 FL# 261.1,CHRISTOPHER A WALKER,Completed,Replacement
4/22/2019,BCP2019-040770,Building - Construction Permit,"Online Permit - <300K Re-Roof: Remove and Replace existing roofing system. GAF Asphalt Shingle FL10124.1APOC Sb-1 FL-17155-R3;Installation of 3 sqs of Firestone .060 mil TPO on roof, FL10264 (added 6/19/19)",2784 Long View,Completed,Roof
4/22/2019,BCP2019-040769,Building - Construction Permit,"REMODEL KITCHEN, BATHROOMS AND FLOORS",LAURA RUDDICK ABBOTT,Completed,Replacement
4/22/2019,BCP2019-040767,Building - Construction Permit,INSTALL COMPOSITE FENCE PANELS (GOOD SIDE MUST FACE OUT),SUE CLARK,Completed,Fence
4/22/2019,BCP2019-040765,Building - Construction Permit,INSTALL VINYL FENCE 6' HEIGHT 120' LF,AMANDA PIANTADOSI,Completed,Fence
4/22/2019,BCP2019-040764,Building - Construction Permit,INSTALL VINYL FENCE 6' HEIGHT 150' LF,MICHELLE GRAHAM,Completed,Fence
4/22/2019,BCP2019-040762,Building - Construction Permit,REMOVE & REPLACE (2) WINDOWS SIZE FOR SIZE WITH NEW NON-IMPACT WINDOWS UNDER 25%,TORR,Completed,Replacement
4/22/2019,BCP2019-040761,Building - Construction Permit,INSTALLATION OF 2 DOORS AND ONE WINDOW WITH IMPACT GLASS FL#17354.2;  FL#15210.4;  FL#15210.6,JOANNE A WESTFALL,Completed,Replacement
4/22/2019,BCP2019-040760,Building - Construction Permit,REPLACE EXISTING PAVER DRIVEWAY AND EXISTING PAVER TURN-AROUND WITH NEW PAVER DRIVEWAY AND ADD 2 WALKWAYS,FREDERICK DOWNEY III,Completed,Driveway
4/22/2019,BCP2019-040758,Building - Construction Permit,"WINDOW S4S FL5419.1, FL15534.2. FIVE IMPACT","PIERCE, PATRICIA",Completed,Replacement
4/22/2019,BCP2019-040757,Building - Construction Permit,"Online Permit - <300K Remove existing and install new OC Shingles FL#10674.R13, Peel and Stick Underlayment FL#2569.R14, 28SQS, 5/12",VIELHAUER,Completed,Roof
4/22/2019,BCP2019-040755,Building - Construction Permit,Online Permit - Change out garage door9x7  FL#13521.6 - Amarr,Shaw,Completed,"Windows, Doors and Garage Doors"
4/22/2019,BCP2019-040754,Building - Construction Permit,ROOF OVER EXISTING SHINGLE WITH SHINGLE. FL10124.1,"HAMBLET, MAYA",Completed,Roof
4/22/2019,BCP2019-040753,Building - Construction Permit,"Online Permit - <300K tear off and roof with shingles, dry in with secondary water barrier.  On flat roof apply modified roofingSqs Shingles 26 flat 3 slope 4/12",Watson,Completed,Roof
4/22/2019,BCP2019-040752,Building - Construction Permit,"KITCHEN RENOVATION - RELOCATE REFRIGERATOR, STOVE TOP, NEW CABINETS, NEW COUTERTOP. MASTER BEDROOM & BATHROOM RENOVATION - CONVERT (2) BEDROOM & JACK & JILL BATH TO ONE BEDROOM & BATHROOM.(S.F.D. SUBJECT TO FIELD INSPECTION, NO BEARING WALLS INVOLVED)",WILSON,Completed,Remodel
4/22/2019,BCP2019-040749,Building - Construction Permit,"REPLACE 12 SQS NEW SHINGLE ROOF & PEEL & STICK UNDERLAYMENT (FL#10124.1, FL#10450.1) <$300,000",STREICHER,Completed,Roof
4/22/2019,BCP2019-040747,Building - Construction Permit,"Online Permit - GARAGE DOOR REPLACEMENT, SAME SIZE (16X7), FL # 8248.5",C J DESIGN,Completed,"Windows, Doors and Garage Doors"
4/22/2019,BCP2019-040746,Building - Construction Permit,KITCHEN AND BATH REMODEL.  CLEARWATER GAS WILL PULL SEPARATE GAS PERMIT,CYNTHIA GLAROS,Completed,Remodel
4/22/2019,BCP2019-040744,Building - Construction Permit,REPLACE (2) WINDOWS SIZE FOR SIZE WITH NEW IMPACT WINDOWS (FL#1844.3),MINDELL,Completed,Replacement
4/22/2019,BCP2019-040743,Building - Construction Permit,Online Permit - Replace (1) Existing Garage Door with a FL Approved Door.Size: 16 X 7FL#:16798.11,WILLIAMS/727-455-5074,Completed,"Windows, Doors and Garage Doors"
4/22/2019,BCP2019-040742,Building - Construction Permit,VINYL FENCE  6 X9,"FELITTI, PETER",Completed,Fence
4/22/2019,BCP2019-040739,Building - Construction Permit,6 X 38  VINYL FENCE,"FELITH, PETER",Completed,Replacement
4/22/2019,BCP2019-030255A,Building - Amendment,ELECTRICAL PLANS,SEMINOLE ST BOAT RAMP,Completed,undefined
4/21/2019,BCP2019-040733,Building - Construction Permit,"Online Permit - <300K Tear off and reroof; FL18355, FL15216",Fernwood,Completed,Roof
4/20/2019,BCP2019-040731,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - UNIT A-304  REPLACEMENT OF WATER HEATER,NUNEZ,Completed,Water Heater Change Out
4/20/2019,BCP2019-040732,Building - Construction Permit,"Online Permit - <300K Shingle and flat roof re-roof, Pitch : 2/12, Shingle area : 1,350 sf, Flat roof area : 597 sfFL15216-R4 is for Rhino shingle underlaymentFL18355-R4 is for Tamko Heritage ShinglesFL2533-R19 is for the Certainteed GTA Torch Down",Shingle reroof,Completed,Roof
4/19/2019,UNS2019-00025,Building/Enforcement/Unsafe Building/UNS,Structure fire,,Owner Repaired,undefined
4/19/2019,UNS2019-00024,Building/Enforcement/Unsafe Building/UNS,Unsafe vacant commercial building,,No Violation,undefined
4/19/2019,UNS2019-00023,Building/Enforcement/Unsafe Building/UNS,Unsafe multi family home,,Building Repaired,undefined
4/19/2019,SGN2019-04008,Building - Sign,CPS2009-00012B  INSTALL ONE (1) 263.5 X 45.5 SIGN  ON THE NORTH ELEVATION BUILDING,WELLMED,Completed,undefined
4/19/2019,BCP2019-040730,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal A/C Change OutCondenser Model # GSZ160481B*Air Handler Model # ASPT49D14A* (Air Handler,Condenser)",Equal A/C change out,Completed,A/C Change Out
4/19/2019,BCP2019-040728,Building - Over the Counter Permit,E/C/O A/C SPLIT SYSTEM 1.5 - ELECTRIC INSTALL A NEW DISCONNECT BOX FOR THE CONDENSER,GABRIEL OSTROFF,Completed,A/C Change Out
4/19/2019,BCP2019-040727,Building - Over the Counter Permit,E/C/O A/C SPLIT SYSTEM 4 TONS,CRANDALL FAMILY,Completed,A/C Change Out
4/19/2019,BCP2019-040725,Building - Over the Counter Permit,"Online Permit - A/C Change Out - E/C/O 5 TON 14 SEER HORT H/P SPLIT  COND-M4HP4060   A/H-M4AH4E61 (Air Handler,Condenser)",SORRENTO,Completed,A/C Change Out
4/19/2019,BCP2019-040724,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO 3T 14 SEER HP VERTICAL DAIKIN (Air Handler,Condenser)",MCKENDRY,Completed,A/C Change Out
4/19/2019,BCP2019-040716,Building - Over the Counter Permit,"Online Permit - A/C Change Out - AC Equal change out, 2 ton 15 seer heat pump with 5kw heater M# rp1524 + rh1v2417stan (Air Handler,Condenser)",einsel,Completed,A/C Change Out
4/19/2019,BCP2019-040714,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - REPLACEMENT OF 40 GALLON WATER HEATER,WATER HEATER REPLACEMENT,Completed,Water Heater Change Out
4/19/2019,BCP2019-040711,Building - Over the Counter Permit,Online Permit - Electrical - Replace panel only due to insurance requirement.,Panel Change,Completed,Electrical
4/19/2019,BCP2019-040710,Building - Over the Counter Permit,TILE SHOWER & NEW SHOWER PAN,NADEJDA POULSON,Completed,
4/19/2019,BCP2019-040708,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO 3 TON 14 SEER ST COOL SPLIT SYS W/7KW HEAT.COMFORTMAKER COND MOD# NXA436GKC, A/H MOD#FMA4P3600AL (Air Handler,Condenser)",LAUDON,Completed,A/C Change Out
4/19/2019,BCP2019-040702,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal A/C Change Out RP1536AJ1, RH1T3617STAN & 5KW heat (Air Handler,Condenser)",Klein,Completed,A/C Change Out
4/19/2019,BCP2019-040701,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Change out 2 ton 14 seer 5kw Smartcomfort. Unit 334 (Air Handler,Condenser)",District at Clearwater Unit 334,Completed,A/C Change Out
4/19/2019,BCP2019-040696,Building - Over the Counter Permit,"Online Permit - A/C Change Out - 1 GOODMAN 2 TON ST-COOL  SPLIT SYSTEM E/C/O. COND#GSX14024, A/H# ARUF29B14 (Air Handler,Condenser)",BURNS,Completed,A/C Change Out
4/19/2019,BCP2019-050078,Building - Construction Permit,Online Permit - Commercial Re-RoofDuro-Last Thermoplastic Polyester Membrane,Former Albertsons - Luckys Market,Completed,Roof
4/19/2019,BCP2019-040729,Building - Construction Permit,"WINDOWS AND DOORS S4S FL21179.2, FL7058.2","SPANOS, KIMBERLY",Completed,Replacement
4/19/2019,BCP2019-040726,Building - Construction Permit,INSTALL A 6 FT HIGH WOOD FENCE 114 FT IN LENGTH AND A 6 FT HIGH PVC FENCE 42 FT IN LENGTH.  THE GOOD SIDE MUST FACE OUT,ANNE UNGER,Completed,Fence
4/19/2019,BCP2019-040723,Building - Construction Permit,"REMOVE & REPLACE SIZE FOR SIZE (2) SLIDING GLASS DOORS & (1) WINDOW IMPACT RESISTANT & (4) SLIDING GLASS DOORS. NON IMPACT RESISTANT ON THE OUTSIDE OF THE PORCH - HOME IS PROTECTED BY THE IMPACT DOORS & WINDOW (FL#251.10, FL#259.9, FL#1435.5, FL#261.1)",ROBERT GROWE,Completed,Replacement
4/19/2019,BCP2019-040722,Building - Construction Permit,REMOVE & REPLACE(2) WINDOWS SIZE FOR SIZE WITH NEW IMPACT RESISTANT (FL#1844.3),MANUEL PANDELOS,Completed,Replacement
4/19/2019,BCP2019-040721,Building - Construction Permit,REPLACE ALL WINDOWS IN BUILDING C,PALMS OF CLEARWATER,Completed,Replacement
4/19/2019,BCP2019-040720,Building - Construction Permit,"Online Permit - <300K re-roof, 16 squares of GAF 10124, peel n stick 5259, pitch 4/12 MAIN HOUSE          NO FLAT WORK ON THIS PERMIT",on-line permit,Completed,Roof
4/19/2019,BCP2019-040719,Building - Construction Permit,"Online Permit - <300K R&R 39Sq shingles, 7/12 slope with Atlas shingles Fl# 16305r7, Atlas Peel N stick Fl#17322r4, and 3 SQ mod bit with certinteed Fl#2533r20, slope less than 1/12.",raspopovich,Completed,Roof
4/19/2019,BCP2019-040718,Building - Construction Permit,Online Permit - GARAGE DOOR REPLACEMENT- SAME SIZE 16X7  [FL# 8248.5],ManKenzie,Completed,"Windows, Doors and Garage Doors"
4/19/2019,BCP2019-040717,Building - Construction Permit,REPLACE ALL WINDOWS IN BUILDING E,PALMS OF CLEARWATER,Completed,Replacement
4/19/2019,BCP2019-040713,Building - Construction Permit,DEMOLITION OF MOBILE HOME ON LOT 117,GLEN ELLEN MBL HOME PARK,Completed,Demo - Building
4/19/2019,BCP2019-040712,Building - Construction Permit,DEMOLITION OF MOBILE HOME ON LOT 313,M H C HILLCREST,Completed,Demo - Building
4/19/2019,BCP2019-040709,Building - Construction Permit,"Online Permit -<$300K Complete Re Roof, Replace Existing 4/12 Pitch, 43 Square, Going from Tile to ShingleShingle - #FL16305-R7, 16305.1Underlayment #FL25103, 25103.1",Complete Re Roof 2329,Completed,Roof
4/19/2019,BCP2019-040707,Building - Construction Permit,BUILDING A 10FT X 14 FT STORAGE SHED,BIANCO,Completed,"New Accessory (Shed, Deck)"
4/19/2019,BCP2019-040706,Building - Construction Permit,REROOF SHINGLE FL10124.1; FL10626.1 (LESS THAN 300T),ALEJANDRA A PENA,Completed,Roof
4/19/2019,BCP2019-040705,Building - Construction Permit,"REPLACE SEVEN WINDOWS IMPACT FL261.1, FL239.7","SCRIVENS, SHELLY",Completed,Replacement
4/19/2019,BCP2019-040704,Building - Construction Permit,REPLACE SLIDING GLASS DOOR FL21179.2 IMPACT,DEAN A SMITH,Completed,Replacement
4/19/2019,BCP2019-040703,Building - Construction Permit,REPLACE TWO SGD IMPACT FL251.10,"CAPONE, PETE",Completed,Replacement
4/19/2019,BCP2019-040700,Building - Construction Permit,REPLACE TWO SGD WITH IMPACT FL251.10,"SHILLEMAN, MATT",Completed,Replacement
4/19/2019,BCP2019-040699,Building - Construction Permit,REPLACE ALL WINDOWS IN BUILDING B,PALMS OF CLEARWATER,Completed,Replacement
4/19/2019,BCP2019-040698,Building - Construction Permit,"INSTALL 26 SQS OF SHINGLE VALLEY REPAIR (FL#18355.1) SELF-ADHERING PEEL & STICK (FL#2569.1) 1 1/14 "" EG NAILS(6) 4/12 PITCH <$300,000",TERRY,Completed,Roof
4/19/2019,BCP2019-040697,Building - Construction Permit,REPLACE ALL WINDOWS IN BUILDING A,PALMS OF CLEARWATER,Completed,Replacement
4/19/2019,BCP2019-040695,Building - Construction Permit,Online Permit - OVER $300K Re-roof 53 squares of 5/12 slope.  Remove existing shingle roof to wood deck and re-nail as needed.  Install Polyglass IRXe self-adhering shingle underlayment (FL 5259.1) and CertainTeed Landmark shingles (FL 5444.1).,Hunt residence,Completed,Roof
4/19/2019,BCP2019-020241A,Building - Amendment,SUBMITTING ARCHITECTURAL PLAN SHOWING EXTERIOR DOOR WOOD FRAMING HEADER,RACHEL HOOPER,Completed,undefined
4/19/2019,BCP2018-120423A,Building - Amendment,ADD ELECTRICAL PLAN IN CEILING AND BELOW FOR NON GAS GRILL AND APPLICANCES.,MARSHA DROSTE,Completed,undefined
4/19/2019,BCP2019-040389A,Building - Amendment,"ADD 28 SQS SHINGLE RE-ROOF (FL#18355.1), PEEL & STICK UNDERLAYMENT (FL#2569.1) 1 1/4"" EG NAILS (6) 4/12 PITCH","KRUTH, RICHARD P",Completed,undefined
4/18/2019,SWO2019-04027,Building/Enforcement/Stop Work Order/SWO,3X FEE*** INSTALLED A 6 FOOT FENCE PAST THE FRONT OF THE PROPERTY,,Complied,undefined
4/18/2019,SWO2019-04026,Building/Enforcement/Stop Work Order/SWO,No fee per Dana Root-Small White Gazebo in back yard-NO PERMIT,,Complied,undefined
4/18/2019,SWO2019-04025,Building/Enforcement/Stop Work Order/SWO,No fee per Dana Root - White vinyl fence installed-NO PERMIT,,Complied,undefined
4/18/2019,SWO2019-04024,Building/Enforcement/Stop Work Order/SWO,3X FEE**  BUILT A SHED WITHOUT A PERMIT-BY THE FENCE,,Complied,undefined
4/18/2019,SGN2019-04007,Building - Sign,"INSTALL (2) ATTACHED SIGNS WITH ELECTRIC. 1-DOWN TOWN PIZZA -20 FT WIDE, 19 INCHES HIGH 31.66 TOTAL SQ FT. 1- SPORTS BAR & GRILL 8 FT WIDE, 10 INCHES HIGH 6.66 TOTAL SQ FT.",DOWNTOWN PIZZA,Completed,undefined
4/18/2019,BCP2019-040693,Building - Over the Counter Permit,"Online Permit - A/C Change Out - E.C.O. 2.5T 14 SEER A/C (Air Handler,Condenser)",DIAZ3,Completed,A/C Change Out
4/18/2019,BCP2019-040689,Building - Over the Counter Permit,EQUAL CHANGE OUT 3 1/2 TON 14 S.E.E.R. SPLIT SYSTEM 10KW ELECTRIC HEAT,PATTON,Active,A/C Change Out
