Date,Record Number,Record Type,Description,Project Name,Status,Short Notes
3/3/2021,BCP2021-030187,Building - Over the Counter Permit,"Online Permit - Electrical - Replace and upgrade electrical panel from 100-amp to 200-amp (Change Panel Box,Upgrade Service)",Regina Davis PANEL,Completed,Electrical
3/3/2021,BCP2021-030136,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL CHANGE OUT OF EXISTING AC UNIT - VERTICALGOODMAN 2 TON 14 SEER STRAIGHT COOL, 5KW HEAT (Air Handler,Condenser)",EQUAL CHANGE OUT OF HVAC,Completed,A/C Change Out
3/3/2021,BCP2021-030131,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL CHANGE OUT OF AN A/C UNIT (Air Handler,Condenser)",HVAC install Perea,Completed,A/C Change Out
3/3/2021,BCP2021-030124,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO 3.5 TON TRANE SC - 4TTR4042L1000, TEM6A0C42H41S - AHRI # 7792034, SEER 15 (Air Handler,Condenser)",Raman Tuli,Completed,A/C Change Out
3/3/2021,BCP2021-030122,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - replace leaking shower pan with new customer supplied shower base,Phillips shower pan,Completed,Water Heater Change Out
3/3/2021,BCP2021-030116,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - install new tankless water heater,Davis tankless,Completed,Water Heater Change Out
3/3/2021,BCP2021-030113,Building - Over the Counter Permit,Online Permit - A/C Change Out - remove and replace AC (Package Unit),21097,Completed,A/C Change Out
3/3/2021,BCP2021-030103,Building - Over the Counter Permit,"Online Permit - A/C Change Out - 3 ton 14 SEER Heat pump change out (Air Handler,Condenser)",Krueger 2,Completed,A/C Change Out
3/3/2021,BCP2021-030101,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal Change-out of 1-7.5ton Split System (Air Handler,Condenser)",Clearwater Toyota,Active,A/C Change Out
3/3/2021,BCP2021-030094,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal Change out American Standard 3 ton 14 seer 10 kw (Air Handler,Condenser)",Debbie Counts,Completed,A/C Change Out
3/3/2021,BCP2021-030091,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal A/C Change Out Ra1430AJ1, RH1T3621MTAN, 10KW heat (Air Handler,Condenser)",Tsengas,Active,A/C Change Out
3/3/2021,BCP2021-030089,Building - Over the Counter Permit,Online Permit - A/C Change Out - 3 TON 14 SEER STRAIGHT COOL PACKAGE UNIT (Package Unit),HVAC REPLACEMENT,Completed,A/C Change Out
3/3/2021,HOU2021-00019,Building/Enforcement/Housing/HOU,"TENANT HAS TERMITES, RATS, WINDOWS THAT DO NOT OPEN, NON-GFI PLUGS IN BATHROOM AND KITCHEN, A.C IS LEAKING ALL OVER THE SUB FLOOR.",,Active,undefined
3/3/2021,HOU2021-00018,Building/Enforcement/Housing/HOU,**CALL POLICE BEFORE GOING TO PROPERTY-People living in the building without electric or water. Owner is trying to evict. Owner's number 813-416-8760.,,Active,undefined
3/3/2021,FIR2021-03004,Building - Fire,UPGRADE FIRE ALARM SYSTEM,DE LA CRUZ,Revisions Needed,Fire Alarm
3/3/2021,FIR2021-03003,Building - Fire,INSTALL ONE NEW WET PIPE FIRE SPRINKLER SYSTEM,JADE GREEN  1268 & 1270,Active,Fire Sprinkler
3/3/2021,FIR2021-03002,Building - Fire,INSTALL ONE NEW WET PIPE FIRE SPRINKLER SYSTEM,JADE GREEN,Active,Fire Sprinkler
3/3/2021,21TMP-002906,Building - Construction Permit,,,,
3/3/2021,21TMP-002905,Building - Over the Counter Permit,Repipe 3 bathroom house; install tankless water heater with natural gas; run electric for tankless washer & dryer and install drain for washer.,"Bond, Shirley",,
3/3/2021,21TMP-002902,Building - Construction Permit,Replace shower pan with  new customer supplied shower pan base,Phillips shower pan,,
3/3/2021,21TMP-002895,Building - Construction Permit,"ECO (2) TRANE SC - 3.5 TON: 4TTR4042L1000, TEM6A0C42H41S - AHRI # 7792034, SEER 15; 2.5 TON: 4TTR4030L1000, TEM6A0B24H21S - AHRI # 7599444, SEER 15.5",Raman Tuli,,
3/3/2021,21TMP-002857,Building - Over the Counter Permit,Replace existing hot and cold water lines,Gee,,
3/3/2021,21TMP-002854,Building - Over the Counter Permit,"ac change out, like for like, no duct work, 5 ton, 16 seer, 8 kw",AC Change Out,,
3/3/2021,BCP2021-031041,Building - Construction Permit,"Online Permit - INSTALL (2) NEW ABOVEGROUND 4,000 GALLON FIREGUARD UL-2085DOUBLE WALL STEEL TANKS, (2) BENNETT SINGLE PRODUCT DISPENSER ATOP STEEL PLATFORM BYTANK MANUFACTURER & FUEL SYSTEM MONITORING SYSTEM",KSK Marina,Additional Info Required,Other
3/3/2021,BCP2021-030139,Building - Construction Permit,"Online Permit - Pour a new 13' by 20' concrete patio in backyard against the existing home. Pin every 2 foot with 1/2"" rebar to home. Slab is to be 4"" and have fiber mesh.",Chris Sampson,Revisions Needed,New
3/3/2021,BCP2021-030138,Building - Construction Permit,"Online Permit - Replacing 5 impact windows size for size FL10160.1, FL10160.2","MACKENZIE, MARCIA",Active,"Windows, Doors and Garage Doors"
3/3/2021,BCP2021-030137,Building - Construction Permit,"Online Permit - EQUAL CHANGE OUT NO ELECTRIC, 3 TON CONDENSER AND AIR HANDLER, 16.0 SEER, 5KW.",MAHLER,Completed,A/C Change Out
3/3/2021,BCP2021-030135,Building - Construction Permit,Online Permit - Re-roof house using Atlas Roofing Corporation Asphalt Shingles – FL16305-R9 and Atlas Roofing Corporation Underlayments – FL21350-R3. Sqs 14. Pitch 5/12,Virginia Nguyen,Active,Roof
3/3/2021,BCP2021-030134,Building - Construction Permit,Online Permit - SWO2020-03034Opening between bar & kitchen by tenant,Interior Alteration 1500 McMullen Booth Rd A-13,Completed,Other
3/3/2021,BCP2021-030133,Building - Construction Permit,"Online Permit - <300K - Re-roof, peel & stick underlayment (O/C #9777.1), dimensional shingles (Atlas #16305.1), Modified SBS (CertainTeed #2533.1), 43 sqs shiingle & 9 sqs flat, 5/12 pitch",Roof,Completed,Roof
3/3/2021,BCP2021-030132,Building - Construction Permit,Online Permit - New Single Family Residence Aspen Trail Lot 18 - Model Home -Private Provider Plan Review and inspections,Aspen Trail Lot 18,Revisions Needed,New
3/3/2021,BCP2021-030130,Building - Construction Permit,"Online Permit - Add shower Pan & New drain, Set Valve and trim , Rebuilt curd Pre pitch and Mud. Tile surrounded areas. No Electrical Keeping existing",Rogers,Active,Remodel
3/3/2021,BCP2021-030129,Building - Construction Permit,"Online Permit - R & R 4 WINDOWS AND 1 FRENCH DOOR WITH PGT WINGUARD VINYL FRAME, IMPACT GLASS WITH SOLAR BAN 70 LOW E & ARGON GAS. SERIES SH5500 FL #239.2 AND SERIES FD5555 FL #253.6",GARY JERGE,Active,"Windows, Doors and Garage Doors"
3/3/2021,BCP2021-030128,Building - Construction Permit,"Online Permit - <300K - Re-roof home (23.45 SQ, 1/2/12-2.5/12 Pitch) with a CertainTeed Flintlastic S-A Modified Bitumen Roof System (FL2533.1-R24.1G.W107)",Daege Re-roof,Red,Roof
3/3/2021,BCP2021-030127,Building - Construction Permit,"REMOVE AND REPLACE DRIVEWAY AND WALKWAY WITH PAVERS, WIDEN CIRCULAR SECTION",EZRA,Revisions Needed,Driveway
3/3/2021,BCP2021-030125,Building - Construction Permit,"Online Permit - REPLACING 7 SZ/SZ WINDOWS AND 1 SZ/SZ IMPACT SGD FL15781.9, FL15780.6, FL16026.2",Fish,Active,"Windows, Doors and Garage Doors"
3/3/2021,BCP2021-030120,Building - Construction Permit,Online Permit - Install 99' of 6' high wood privacy fence.,Richard Kruth,Completed,Fence
3/3/2021,BCP2021-030118,Building - Construction Permit,Online Permit - Extend stucco wall/fence with brick columns along curlew (approx. 1100 LF) between the existing fencesection and west property lineo Wall sections to be 5’-4” tall with 6’ tall columnso Finish to be painted stucco on wall sectionso Finish of columns to be red brick facing to match existing- Install new PVC fence along power easement at west side of property (approx. 727 LF)o 6’ tall PVCo Almond/tan in color,fence,Revisions Needed,Fence
3/3/2021,BCP2021-030117,Building - Construction Permit,"Online Permit - R & R 10 WINDOWS WITH PGT WINGUARD VINYL FRAME, IMPACT GLASS WITH SOLAR BAN 70 LOW E & ARGON GAS. SERIES HR5510 FL #242.2",JOHN PUTNAM,Active,"Windows, Doors and Garage Doors"
3/3/2021,BCP2021-030115,Building - Construction Permit,Online Permit - Replace door Size for size,Maine,Active,"Windows, Doors and Garage Doors"
3/3/2021,BCP2021-030114,Building - Construction Permit,"Online Permit - 176lf of 6' high wood fence, good side facing out.",Oberdick,Completed,Fence
3/3/2021,BCP2021-030112,Building - Construction Permit,Online Permit - Remove/Replace door size for size - 25% RuleFLPA#20867.3,Hill,Completed,"Windows, Doors and Garage Doors"
3/3/2021,BCP2021-030111,Building - Construction Permit,"Online Permit - <300K - Remove existing and install new GAF shingles FL#10124.R29, Peel and Stick Underlayment FL#2569.R21, Resisto modified bitumen roof system FL#17084.R9, 30sqs shingles, 10sqs flat, 5/12",ST CHARLES,Completed,Roof
3/3/2021,BCP2021-030110,Building - Construction Permit,Online Permit - CHANGE OUT GARAGE DOOR 16x7 FL#13521.5 AMARR,DAVIS,Completed,"Windows, Doors and Garage Doors"
3/3/2021,BCP2021-030109,Building - Construction Permit,REPLACE CONCRETE DRIVEWAY WITH NEW PAVERS ADD 4 FEET TO THE NORTH SIDE,TINH HO,Active,Driveway
3/3/2021,BCP2021-030108,Building - Construction Permit,Online Permit - CHANGE OUT GARAGE DOOR 16x7 FL#13521.5 AMARR,PUERTO,Completed,"Windows, Doors and Garage Doors"
3/3/2021,BCP2021-030107,Building - Construction Permit,Online Permit - Run new wire from transformer to meter,Terraces at Clearwater Beach Bldg #16,Completed,Electrical
3/3/2021,BCP2021-030106,Building - Construction Permit,Online Permit - Replace 2 doors size for size,110444425- Smigels,Active,"Windows, Doors and Garage Doors"
3/3/2021,BCP2021-030105,Building - Construction Permit,Online Permit - Re roof  Peel and stick- apoc FL25974-R1 Shingles atlas 16305-R9,RE ROOF,Completed,Roof
3/3/2021,BCP2021-030104,Building - Construction Permit,Online Permit - Re roof Peel and stick- apoc FL25974-R1Shingles atlas 16305-R9,Re-roof,Completed,Roof
3/3/2021,BCP2021-030100,Building - Construction Permit,"TUB TO SHOWER CONVERSION, BUILD PLATFORM, INSTALL SHOWER PAN, NEW VALVE, INSTALL ACRYLIC WALLS",NICHOLS,Completed,Replacement
3/3/2021,BCP2021-030099,Building - Construction Permit,"Online Permit - <300kT/O SHINGLE ROOF, RE-NAIL DECK TO CODE, DRY IN WITH SOPREMA RESISTO (FL2569.1), INSTALL GAF TIMBERLINE SHINGLES (FL10124.1). 30 SQ, 6/12, 1 STORY",HALEY RESIDENTIAL RE-ROOF,Completed,Roof
3/3/2021,BCP2021-030098,Building - Construction Permit,Online Permit - <300K - Re roof 41 sq with GAF shingles FL10124.1 R-28 and Resisto underlayment FL2569.1 R-20 Re roof 11sq Flat roof with Resisto Modified FL17084 R-9PITCH IS 5/12,1695 El Tair Trail,Active,Roof
3/3/2021,BCP2021-030097,Building - Construction Permit,Online Permit - Reroof:  58 Sq's Shingles FL10674-R16; Underlayment FL17401-R5; Pitch: 4/12Reroof: 3 Sq's Flat FL2533-R24; Pitch: 1/12,Hillcrest Villas Bldg #32,Completed,Roof
3/3/2021,BCP2021-030096,Building - Construction Permit,"INSTALL A NATURAL GAR FIREPLACE WITH FRAMING, ELECTRIC, DRYWALL, TILE & ROOFING",PAULA ROSOFF,Completed,"New Accessory (Shed, Deck)"
3/3/2021,BCP2021-030095,Building - Construction Permit,"POUR CONCRETE SLAB 8 X 27, 3000 PSI",DEHAAS,In Review,Driveway
3/3/2021,BCP2021-030093,Building - Construction Permit,INTERIOR REMODEL,SAWAYER BARRY A TRE,Revisions Needed,Replacement
3/3/2021,BCP2021-030092,Building - Construction Permit,Online Permit - REPLACE EXISITNG HOT AND COLD WATER LINES,GEE,Completed,Repair
3/3/2021,BCP2021-030090,Building - Construction Permit,REMOVE AND REPLACE 7 WINDOWS,MUELLER,Active,Replacement
3/3/2021,FIR2021-01004A,Building - Amendment,AS-BUILTS,J S M PROMENADE LLC,Completed,undefined
3/2/2021,SGN2021-03001,Building - Sign,"INSTALL 10 SIGNS, 2 ARE MONUMENT",AC HOTEL,Active,undefined
3/2/2021,BCP2021-030078,Building - Over the Counter Permit,"Online Permit - A/C Change Out - E/C/O 2 TON H/P SPLIT SYSTEM - RP1424AJ1NA - RH1T2417STANJA - 10 KW (Air Handler,Condenser)",ROACH,Completed,A/C Change Out
3/2/2021,BCP2021-030059,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL HVAC CHANGE OUT 3.5 TON 15.2 SEER (Air Handler,Condenser)",JACOBI,Completed,A/C Change Out
3/2/2021,BCP2021-030054,Building - Over the Counter Permit,"Online Permit - A/C Change Out - equal change out of air handler and condenser with replacement of disconnect (Air Handler,Condenser)",880 Bay Esplanade,Active,A/C Change Out
3/2/2021,BCP2021-030052,Building - Over the Counter Permit,"Online Permit - A/C Change Out - equal changeout Trane condenser 4TTR7036A100 Trane Air Handler TEM6AOC36H31S (Air Handler,Condenser)",matar,Completed,A/C Change Out
3/2/2021,BCP2021-030049,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO of 5 ton split system 14 seer heat pump with 8kw heat,4TWR4060, TEM4A0C60 (Air Handler,Condenser)",Hughes,Completed,A/C Change Out
3/2/2021,BCP2021-030046,Building - Over the Counter Permit,"Online Permit - A/C Change Out - 1 RUUD 2 TON 14 SEER HEAT PUMP SPLIT SYTEM E/C/O. COND#RP1424AJ1NA, A/H #RF1T2421MTNJN (Air Handler,Condenser)",MORHART,Completed,A/C Change Out
3/2/2021,BCP2021-030045,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO 14 SEER 2.5 TON RA1430AJ1 RF1P3024 10 KW AHRI 201394391 (Air Handler,Condenser)",FASSINGER,Active,A/C Change Out
3/2/2021,BCP2021-030044,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO 14 SEER 3.5 TON RP1442CJ1 RH1T4821STAN 7.5KW AHRI 201670456 (Air Handler,Condenser)",CATALANO,Completed,A/C Change Out
3/2/2021,21TMP-002837,Building - Construction Permit,,,,
3/2/2021,21TMP-002819,Building - Construction Permit,"TEAR OFF OLD ROOF TO BARE WOOD,NAIL DECK TO CODE,INSTALL MOD BIT ON FLAT ROOF.",JEEWOOLALSING RAJCOOMAR,,Roof
3/2/2021,21TMP-002809,Building - Over the Counter Permit,Repair wooden stairs,Sea Chest Inn,,
3/2/2021,ENG2021-03001,Building - Engineering,Cleaning and repairs to Ft Harrison Facade.,Church of Scientology,Completed,Right of Way
3/2/2021,BCP2021-030284,Building - Construction Permit,"Online Permit - <300K - Residential RE-ROOF5/12 Pitch, 35.5 Sq roofSynthetic Underlayment - Rhino- FL5216-R8Modern Metals - Ultra Seam US-150- 11762.7R4","Christian,Steve",Active,Roof
3/2/2021,BCP2021-030088,Building - Construction Permit,Online Permit - REPLACE EXISTING SEWER LINE FROM HOUSE TO TAP APPROXIMATELY 75 FEET - ADDED ELECTRICAL TRADE PER AMENDMENT A (KD) 3/22/2021,VICTORIA MCGOVERN,Completed,Other
3/2/2021,BCP2021-030087,Building - Construction Permit,Online Permit - Replace Size For Size 4 Window(s) -  1 Door(s) -  2 Mullion(s) - IMPACT.  12078.1 ; 15819.2 ; 20834.2,ADAMACHE 437868,Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030086,Building - Construction Permit,Online Permit - INSTALL RESIDENTIAL ROOF MOUNTED SOLAR PV SYSTEM 54 Modules,MILLS,Active,Solar / Photovoltaic
3/2/2021,BCP2021-030085,Building - Construction Permit,Online Permit - replace 1 sliding glass door with PGT impact FL251.9 sliding door size for size,Kosonen,Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030084,Building - Construction Permit,Online Permit - Replace Size For Size 4 Window(s) -  2 Mullion(s) - IMPACT.  12078.1 ; 15819.2.,BREAHNA 437459,Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030083,Building - Construction Permit,Online Permit - Replace Size For Size 10 Window(s) - IMPACT.  15819.2.,SEIWERT 437610,Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030081,Building - Construction Permit,Online Permit - Replace Size For Size 2 Window(s) - IMPACT.  16092.4.,"SEIWERT, PEGGY",Completed,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030080,Building - Construction Permit,Online Permit - Replace Size For Size 4 Window(s) -  2 Mullion(s) - IMPACT.  12078.1 ; 15819.2,"IANCU, DANIEL",Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030077,Building - Construction Permit,Online Permit - Replace Size For Size 4 Window(s) -  2 Mullion(s) - IMPACT.  12078.1 ; 15819.2.,"STROBACH, ELENA",Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030075,Building - Construction Permit,Online Permit - Recover mobile home with single ply membraneIB Systems FL 23802.1   1209 SF,D'Agostino,Completed,Roof
3/2/2021,BCP2021-030074,Building - Construction Permit,Online Permit - Replace Size For Size 4 Window(s) -  2 Mullion(s) - IMPACT.  12078.1 ; 15819.2,"TINICA, ALINA",Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030073,Building - Construction Permit,Online Permit - INSTALL CANOPY,CAMPAGNA: HANNA CONTEMPO,Active,Other
3/2/2021,BCP2021-030072,Building - Construction Permit,NEW 120/208V PANELBOARD AND BRANCH CIRCUITS FOR NEW VIRTUAL REALITY EXHIBIT,CLEARWATER MARINE AQUARIUM,Completed,Electrical
3/2/2021,BCP2021-030071,Building - Construction Permit,Online Permit - Replace Size For Size 2 Window(s) -  1 Door(s) -  1 Mullion(s) - IMPACT.  12078.1 ; 15819.2 ; 20838.1.,NICOLESCU 409,Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030070,Building - Construction Permit,Online Permit - Replace Size For Size 9 Window(s) -  1 Door(s) -  5 Mullion(s) - IMPACT.  12078.1 ; 15819.2 ; 20838.1.,NICOLESCU 801,Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030069,Building - Construction Permit,"Online Permit - <300k, remove existing and install new OC shingles, 34sq, 4/12, FL10674-R16, peel and stick underlayment FL9777-R14","Greff, Daniel",Completed,Roof
3/2/2021,BCP2021-030068,Building - Construction Permit,Online Permit - Remodel master bath and add exercise room half bath,Ruocco,Active,Remodel
3/2/2021,BCP2021-030066,Building - Construction Permit,Online Permit - Replace Size For Size 3 Window(s) -  1 Door(s) -  1 Mullion(s) - IMPACT.  12078.1 ; 15819.2 ; 20838.1,NICOLESCU 704,Active,"Windows, Doors and Garage Doors"
3/2/2021,BCP2021-030065,Building - Construction Permit,Online Permit - <300k Roof Replacement FL5259FL4595.14 R4SQ 17 Pitch 4/12,1910 Springtime Ave,Active,Roof
3/2/2021,BCP2021-030064,Building - Construction Permit,Online Permit - Like for Like - Replacing 100 AMP panel and surge protection.,635065 Galer,Completed,Electrical
